"year","state","candidate","last","xx","office","party","vote","incumbent","win","postal","class","votesmartid","fecid","fecid.note","slug","serious","day_in","day_out","city council","state rep","mayor","state senate","state ag","lt gov","us rep","gov","us senate"
2008,"Minnesota","Norm Coleman","Coleman","2008MNColeman","mn-senate-class-ii-2008","Republican",1212206,"1",0,"MN","ii","20239","S2MN00126","","",NA,NA,NA,0,0,1,0,0,0,0,0,1
2008,"Maine","Susan M. Collins","Collins","2008MECollins","me-senate-class-ii-2008","Republican",444300,"1",1,"ME","ii","379","S6ME00159","","",NA,NA,NA,0,0,0,0,0,0,0,0,1
2008,"South Carolina","Bob Conley","Conley","2008SCConley","sc-senate-class-ii-2008","Democrat",790621,"0",0,"SC","ii","105092","S8SC00126","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Texas","John Cornyn","Cornyn","2008TXCornyn","tx-senate-class-ii-2008","Republican",4337469,"1",1,"TX","ii","15375","S2TX00106","","",NA,NA,NA,0,0,0,0,1,0,0,0,1
2008,"Illinois","Kathy Cummings","Cummings","2008ILCummings","il-senate-class-ii-2008","Green",119135,"0",0,"IL","ii","67119","S8IL00199","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Michigan","Doug Dern","Dern","2008MIDern","mi-senate-class-ii-2008","NLP",18550,"0",0,"MI","ii",NA,"S2MI00144","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"North Carolina","Elizabeth H. Dole","Dole","2008NCDole","nc-senate-class-ii-2008","Republican",1887510,"1",0,"NC","ii","41533","S2NC00083","","",NA,NA,NA,0,0,0,0,0,0,0,0,1
2008,"Illinois","Richard J. Durbin","Durbin","2008ILDurbin","il-senate-class-ii-2008","Democrat",3615844,"1",1,"IL","ii","26847","S6IL00151","","",NA,NA,NA,0,0,0,0,0,0,1,0,1
2008,"South Dakota","Joel Dykstra","Dykstra","2008SDDykstra","sd-senate-class-ii-2008","Republican",142784,"0",0,"SD","ii","48443","S8SD00107","","",NA,NA,NA,0,1,0,0,0,0,0,0,0
2008,"Wyoming","Michael B. Enzi","Enzi","2008WYEnzi","wy-senate-class-ii-2008","Republican",189046,"1",1,"WY","ii","558","S6WY00126","","",NA,NA,NA,0,1,1,1,0,0,0,0,1
2008,"Tennessee","Christopher G. Fenner","Fenner","2008TNFenner","tn-senate-class-ii-2008","Independent",11073,"0",0,"TN","ii","53075","S2TN00090","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Alabama","Vivian D. Figures","Figures","2008ALFigures","al-senate-class-ii-2008","Democrat",752391,"0",0,"AL","ii","15216","S8AL00282","","",NA,NA,NA,1,0,0,1,0,0,0,0,0
2008,"Mississippi","Erik Fleming","Fleming","2008MSFleming","ms-senate-class-ii-2008","Democrat",480915,"0",0,"MS","ii","2128","S6MS00059","","",NA,NA,NA,0,1,0,1,0,0,0,0,0
2008,"Louisiana","Richard Fontanesi","Fontanesi","2008LAFontanesi","la-senate-class-ii-2008","Libertarian",18590,"0",0,"LA","ii","35577","S4LA00081","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Minnesota","Al Franken","Franken","2008MNFranken","mn-senate-class-ii-2008","Democratic-Farmer-Labor",1212431,"0",1,"MN","ii","108924","S8MN00438","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Tennessee","David Gatchell","Gatchell","2008TNGatchell","tn-senate-class-ii-2008","Independent",7645,"0",0,"TN","ii","139795","S6TN00299","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Alaska","Ted Gianoutsos","Gianoutsos","2008AKGianoutsos","ak-senate-class-ii-2008","Unaffiliated",1385,"0",0,"AK","ii","27156","S4AK00115","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"South Carolina","Lindsey Graham","Graham","2008SCGraham","sc-senate-class-ii-2008","Republican",1076534,"1",1,"SC","ii","21992","S0SC00149","","",NA,NA,NA,0,1,0,0,0,0,1,0,1
2008,"Alaska","Fredrick D. Haase","Haase","2008AKHaase","ak-senate-class-ii-2008","Libertarian",2483,"0",0,"AK","ii","107616","S8AK00165","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"North Carolina","Kay Hagan","Hagan","2008NCHagan","nc-senate-class-ii-2008","Democrat",2249311,"0",1,"NC","ii","21082","S8NC00239","","",NA,NA,NA,0,0,0,1,0,0,0,0,0
2008,"Iowa","Tom Harkin","Harkin","2008IAHarkin","ia-senate-class-ii-2008","Democrat",941665,"1",1,"IA","ii","53294","S4IA00020","","",NA,NA,NA,0,0,0,0,0,0,1,0,1
2008,"Kansas","Randall Hodgkinson","Hodgkinson","2008KSHodgkinson","ks-senate-class-ii-2008","Libertarian",25727,"0",0,"KS","ii","109704","S8KS00243","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Michigan","Jack Hoogendyk","Hoogendyk","2008MIHoogendyk","mi-senate-class-ii-2008","Republican",1641070,"0",0,"MI","ii","37348","S8MI00299","","",NA,NA,NA,0,1,0,0,0,0,0,0,0
2008,"Oklahoma","James Inhofe","Inhofe","2008OKInhofe","ok-senate-class-ii-2008","Republican",763375,"1",1,"OK","ii","27027","S4OK00083","","",NA,NA,NA,0,1,1,1,0,0,1,0,1
2008,"Nebraska","Mike Johanns","Johanns","2008NEJohanns","ne-senate-class-ii-2008","Republican",455854,"0",1,"NE","ii","21309","S8NE00117","","",NA,NA,NA,1,0,1,0,0,0,0,1,0
2008,"South Dakota","Tim Johnson","Johnson","2008SDJohnson","sd-senate-class-ii-2008","Democrat",237889,"0",1,"SD","ii","27067","S6SD00051","","",NA,NA,NA,0,1,0,1,0,0,1,0,1
2008,"Montana","Bob Kelleher","Kelleher","2008MTKelleher","mt-senate-class-ii-2008","Republican",129369,"0",0,"MT","ii","40683","S6MT00212","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Louisiana","John Kennedy","Kennedy","2008LAKennedy","la-senate-class-ii-2008","Republican",867177,"0",0,"LA","ii","35496","S4LA00065","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Arkansas","Rebekah Kennedy","Kennedy","2008ARKennedy","ar-senate-class-ii-2008","Green",207076,"0",0,"AR","ii","104896","S8AR00179","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Massachusetts","John F. Kerry","Kerry","2008MAKerry","ma-senate-class-ii-2008","Democrat",1971974,"1",1,"MA","ii","53306","S4MA00069","","",NA,NA,NA,0,0,0,0,0,1,0,0,1
2008,"Colorado","Bob Kinsey","Kinsey","2008COKinsey","co-senate-class-ii-2008","Green CO",50008,"0",0,"CO","ii","30118","S8CO00222","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Nebraska","Scott Kleeb","Kleeb","2008NEKleeb","ne-senate-class-ii-2008","Democrat",317456,"0",0,"NE","ii","57775","S8NE00133","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Illinois","Chad N. Koppie","Koppie","2008ILKoppie","il-senate-class-ii-2008","Constitution IL",24059,"0",0,"IL","ii","18353","S2IL00044","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Louisiana","Mary Landrieu","Landrieu","2008LALandrieu","la-senate-class-ii-2008","Democrat",988298,"1",1,"LA","ii","661","S6LA00227","","",NA,NA,NA,0,1,0,0,0,0,0,0,1
2008,"Nebraska","Steven R. Larrick","Larrick","2008NELarrick","ne-senate-class-ii-2008","Green",7763,"0",0,"NE","ii","42000","S8NE00166","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"New Jersey","Frank R. Lautenberg","Lautenberg","2008NJLautenberg","nj-senate-class-ii-2008","Democrat",1951218,"1",1,"NJ","ii","53324","S2NJ00080","","",NA,NA,NA,0,0,0,0,0,0,0,0,1
2008,"Tennessee","Ed Lawhorn","Lawhorn","2008TNLawhorn","tn-senate-class-ii-2008","Independent",8986,"0",0,"TN","ii","104717","S8TN00303","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Michigan","Carl Levin","Levin","2008MILevin","mi-senate-class-ii-2008","Democrat",3038386,"1",1,"MI","ii","53307","S8MI00158","","",NA,NA,NA,1,0,0,0,0,0,0,0,1
2008,"Tennessee","Daniel T. Lewis","Lewis","2008TNLewis","tn-senate-class-ii-2008","Libertarian",9367,"0",0,"TN","ii","48910","S8TN00253","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"New Jersey","Sara J. Lobman","Lobman","2008NJLobman","nj-senate-class-ii-2008","Socialist Workers",9187,"0",0,"NJ","ii","43161","S8NJ00426","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Tennessee","Chris Lugo","Lugo","2008TNLugo","tn-senate-class-ii-2008","Independent",9170,"0",0,"TN","ii","67005","S6TN00315","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Kentucky","Bruce Lunsford","Lunsford","2008KYLunsford","ky-senate-class-ii-2008","Democrat",847005,"0",0,"KY","ii","35055","S8KY00233","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Georgia","Jim Martin","Martin","2008GAMartin","ga-senate-class-ii-2008","Democrat",909923,"0",0,"GA","ii","11807","S8GA00164","","",NA,NA,NA,0,1,0,0,0,0,0,0,0
2008,"Kansas","Joseph Martin","Martin","2008KSMartin","ks-senate-class-ii-2008","Reform",16443,"0",0,"KS","ii","109705","S8KS00250","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Kentucky","Mitch McConnell","McConnell","2008KYMcConnell","ky-senate-class-ii-2008","Republican",953816,"1",1,"KY","ii","53298","S2KY00012","","",NA,NA,NA,0,0,0,0,0,0,0,0,1
2008,"Oregon","Jeff Merkley","Merkley","2008ORMerkley","or-senate-class-ii-2008","Democrat",864392,"0",1,"OR","ii","23644","S8OR00207","","",NA,NA,NA,0,1,0,0,0,0,0,0,0
2008,"Michigan","Harley Mikkelson","Mikkelson","2008MIMikkelson","mi-senate-class-ii-2008","Green",43440,"0",0,"MI","ii","37761","S8MI00331","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Mississippi","Ronnie Musgrove","Musgrove","2008MSMusgrove","ms-senate-class-i-2008","Democrat",560064,"0",0,"MS","i","1690","S8MS00212","","",NA,NA,NA,0,0,0,0,0,1,0,1,0
2008,"Minnesota","James Niemackl","Niemackl","2008MNNiemackl","mn-senate-class-ii-2008","Constitution",8907,"0",0,"MN","ii","108940","S8MN00511","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Michigan","Mike Nikitin","Nikitin","2008MINikitin","mi-senate-class-ii-2008","US Taxpayers",30827,"0",0,"MI","ii","68036","S8MI00307","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Texas","Richard J. Noriega","Noriega","2008TXNoriega","tx-senate-class-ii-2008","Democrat",3389365,"0",0,"TX","ii","25374","S8TX00202","","",NA,NA,NA,0,1,0,0,0,0,0,0,0
2008,"Delaware","Christine O'Donnell","O'Donnell","2008DEO'Donnell","de-senate-class-ii-2008","Republican",140595,"0",0,"DE","ii","65777","S6DE00131","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Maine","Herb Hoffman","Others","2008MEOthers","me-senate-class-ii-2008","Write-in",620,"0",0,"ME","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Louisiana","Jay Patel","Patel","2008LAPatel","la-senate-class-ii-2008","Independent",13729,"0",0,"LA","ii","110561","S8LA00090","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"New Mexico","Steve Pearce","Pearce","2008NMPearce","nm-senate-class-ii-2008","Republican",318522,"0",0,"NM","ii","10655","S0NM00041","","",NA,NA,NA,0,1,0,0,0,0,1,0,0
2008,"Arkansas","Mark Pryor","Pryor","2008ARPryor","ar-senate-class-ii-2008","Democrat",804678,"1",1,"AR","ii","35","S0AR00028","","",NA,NA,NA,0,1,0,0,1,0,0,0,1
2008,"Iowa","Christopher Reed","Reed","2008IAReed","ia-senate-class-ii-2008","Republican",560006,"0",0,"IA","ii","103292","S8IA00104","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Rhode Island","John F. Reed","Reed","2008RIReed","ri-senate-class-ii-2008","Democrat",320644,"1",1,"RI","ii","27060","S6RI00163","","",NA,NA,NA,0,0,0,1,0,0,1,0,1
2008,"Oklahoma","Andrew Rice","Rice","2008OKRice","ok-senate-class-ii-2008","Democrat",527736,"0",0,"OK","ii","65051","S8OK00233","","",NA,NA,NA,0,0,0,1,0,0,0,0,0
2008,"Kansas","Pat Roberts","Roberts","2008KSRoberts","ks-senate-class-ii-2008","Republican",727121,"1",1,"KS","ii","26866","S6KS00080","","",NA,NA,NA,0,0,0,0,0,0,1,0,1
2008,"West Virginia","John D. Rockefeller, IV","Rockefeller","2008WVRockefeller","wv-senate-class-ii-2008","Democrat",447560,"1",1,"WV","ii","53360","S4WV00027","","",NA,NA,NA,0,1,0,0,1,0,0,1,1
2008,"Nebraska","Kelly R. Rosberg","Rosberg","2008NERosberg","ne-senate-class-ii-2008","Nebraska Party",11438,"0",0,"NE","ii","103088","S8NE00174","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Wyoming","Chris Rothfuss","Rothfuss","2008WYRothfuss","wy-senate-class-ii-2008","Democrat",60631,"0",0,"WY","ii","106281","S8WY00163","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Illinois","Steve Sauerberg","Sauerberg","2008ILSauerberg","il-senate-class-ii-2008","Republican",1520621,"0",0,"IL","ii","101960","S8IL00165","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Minnesota","Scattered","Scattered","2008MNScattered","mn-senate-class-ii-2008","",2365,"0",0,"MN","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Colorado","Bob Schaffer","Schaffer","2008COSchaffer","co-senate-class-ii-2008","Republican",990784,"0",0,"CO","ii","568","S4CO00171","","",NA,NA,NA,0,0,0,1,0,0,1,0,0
2008,"New Jersey","Jason Scheurer","Scheurer","2008NJScheurer","nj-senate-class-ii-2008","Libertarian",18810,"0",0,"NJ","ii","58148","S8NJ00434","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Texas","Yvonne Adams Schick","Schick","2008TXSchick","tx-senate-class-ii-2008","Libertarian",185241,"0",0,"TX","ii","59461","S8TX00251","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Alabama","Jeff Sessions","Sessions","2008ALSessions","al-senate-class-ii-2008","Republican",1305383,"1",1,"AL","ii","443","S6AL00195","","",NA,NA,NA,0,0,0,0,1,0,0,0,1
2008,"West Virginia","Chad Shaffer","Shaffer","2008WVShaffer","wv-senate-class-ii-2008","Write-in",36,"0",0,"WV","ii","10575","#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"New Hampshire","Jeanne Shaheen","Shaheen","2008NHShaheen","nh-senate-class-ii-2008","Democrat",358438,"0",1,"NH","ii","1663","S0NH00219","","",NA,NA,NA,0,0,0,1,0,0,0,1,0
2008,"Kansas","Jim Slattery","Slattery","2008KSSlattery","ks-senate-class-ii-2008","Democrat",441399,"0",0,"KS","ii","26867","S8KS00235","","",NA,NA,NA,0,1,0,0,0,0,1,0,0
2008,"Oregon","Gordon H. Smith","Smith","2008ORSmith","or-senate-class-ii-2008","Republican",805159,"1",0,"OR","ii","425","S6OR00094","","",NA,NA,NA,0,0,0,1,0,0,0,0,1
2008,"Illinois","Larry A. Stafford","Stafford","2008ILStafford","il-senate-class-ii-2008","Libertarian",50224,"0",0,"IL","ii","108570","S8IL00181","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Alaska","Ted Stevens","Stevens","2008AKStevens","ak-senate-class-ii-2008","Republican",147814,"1",0,"AK","ii","53268","S2AK00010","","",NA,NA,NA,0,1,0,0,0,0,0,0,1
2008,"Louisiana","Robert Stewart","Stewart","2008LAStewart","la-senate-class-ii-2008","Other",8780,"0",0,"LA","ii","110562","S8LA00082","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"New Hampshire","John E. Sununu","Sununu","2008NHSununu","nh-senate-class-ii-2008","Republican",314403,"1",0,"NH","ii","617","S0NH00201","","",NA,NA,NA,0,0,0,0,0,0,1,0,1
2008,"Rhode Island","Bob Tingle","Tingle","2008RITingle","ri-senate-class-ii-2008","Republican",116174,"0",0,"RI","ii","24198","S2RI00063","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Tennessee","Bob Tuke","Tuke","2008TNTuke","tn-senate-class-ii-2008","Democrat",767236,"0",0,"TN","ii","104715","S8TN00238","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Colorado","Mark Udall","Udall","2008COUdall","co-senate-class-ii-2008","Democrat",1231049,"0",1,"CO","ii","12329","S8CO00172","","",NA,NA,NA,0,1,0,0,0,0,1,0,0
2008,"New Mexico","Tom Udall","Udall","2008NMUdall","nm-senate-class-ii-2008","Democrat",505128,"0",1,"NM","ii","22658","S8NM00184","","",NA,NA,NA,0,0,0,0,1,0,1,0,0
2008,"Massachusetts","Bob Underwood","Underwood","2008MAUnderwood","ma-senate-class-ii-2008","Libertarian",93713,"0",0,"MA","ii","68139","S8MA00235","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Oklahoma","Stephen P. Wallace","Wallace","2008OKWallace","ok-senate-class-ii-2008","Independent",55708,"0",0,"OK","ii","106410","S8OK00225","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Mississippi","Roger F. Wicker","Wicker","2008MSWicker","ms-senate-class-i-2008","Republican",683409,"a",1,"MS","i","21926","S8MS00196","","",NA,NA,NA,0,0,0,1,0,0,1,0,1
2008,"West Virginia","Jay Wolfe","Wolfe","2008WVWolfe","wv-senate-class-ii-2008","Republican",254629,"0",0,"WV","ii","52118","S8WV00093","","",NA,NA,NA,0,0,0,1,0,0,0,0,0
2008,"Oregon","Write-ins","Write-ins","2008ORWrite-ins","or-senate-class-ii-2008","",5388,"0",0,"OR","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"South Carolina","Write-ins","Write-ins","2008SCWrite-ins","sc-senate-class-ii-2008","",4276,"0",0,"SC","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Massachusetts","Write-ins","Write-ins","2008MAWrite-ins","ma-senate-class-ii-2008","",3516,"0",0,"MA","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Alabama","Write-ins","Write-ins","2008ALWrite-ins","al-senate-class-ii-2008","",2417,"0",0,"AL","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Rhode Island","Write-ins","Write-ins","2008RIWrite-ins","ri-senate-class-ii-2008","",1994,"0",0,"RI","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"North Carolina","Write-ins","Write-ins","2008NCWrite-ins","nc-senate-class-ii-2008","Write-in",1719,"0",0,"NC","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Iowa","Write-ins","Write-ins","2008IAWrite-ins","ia-senate-class-ii-2008","",1247,"0",0,"IA","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Alaska","Write-ins","Write-ins","2008AKWrite-ins","ak-senate-class-ii-2008","",1077,"0",0,"AK","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"New Hampshire","Write-ins","Write-ins","2008NHWrite-ins","nh-senate-class-ii-2008","",430,"0",0,"NH","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Wyoming","Write-ins","Write-ins","2008WYWrite-ins","wy-senate-class-i-2008","",293,"0",0,"WY","i",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Wyoming","Write-ins","Write-ins","2008WYWrite-ins","wy-senate-class-ii-2008","",269,"0",0,"WY","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Colorado","Write-ins","Write-ins","2008COWrite-ins","co-senate-class-ii-2008","Write-in",135,"0",0,"CO","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Tennessee","Write-ins","Write-ins","2008TNWrite-ins","tn-senate-class-ii-2008","",NA,"0",0,"TN","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"New Jersey","Dick Zimmer","Zimmer","2008NJZimmer","nj-senate-class-ii-2008","Republican",1461025,"0",0,"NJ","ii","26960","S6NJ00131","","",NA,NA,NA,0,1,0,1,0,0,0,0,0
2008,"Idaho","Larry LaRocco","LaRocco","2008IDLaRocco","id-senate-class-ii-2008","Democrat",219903,"0",0,"ID","ii","26829","S8ID00076","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Idaho","Kent Marmon","Marmon","2008IDMarmon","id-senate-class-ii-2008","Libertarian",9958,"0",0,"ID","ii","103814","S8ID00209","","",NA,NA,NA,1,0,0,0,0,0,0,0,0
2008,"Virginia","Jim Gilmore","Gilmore","2008VAGilmore","va-senate-class-ii-2008","Republican",1228830,"0",0,"VA","ii","17457","S8VA00255","","",NA,NA,NA,0,0,0,0,1,0,0,1,0
2008,"Virginia","Gail Parker","Parker","2008VAParker","va-senate-class-ii-2008","Independent Green",21690,"0",0,"VA","ii","144828","S6VA00135","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Virginia","Bill Redpath","Redpath","2008VARedpath","va-senate-class-ii-2008","Libertarian",20269,"0",0,"VA","ii","55856","S8VA00271","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Virginia","Mark Warner","Warner","2008VAWarner","va-senate-class-ii-2008","Democrat",2369327,"0",1,"VA","ii","535","S6VA00093","","",NA,NA,NA,0,0,0,0,0,0,0,1,0
2008,"Virginia","Write-ins","Write-ins","2008VAWrite-ins","va-senate-class-ii-2008","",3178,"0",0,"VA","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Idaho","Pro-Life","Pro-Life","2008IDPro-Life","id-senate-class-ii-2008","Independent",8662,"0",0,"ID","ii",NA,"S8ID00191","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Idaho","Rex Rammell","Rammell","2008IDRammell","id-senate-class-ii-2008","Independent",34510,"0",0,"ID","ii","33041","S8ID00100","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2008,"Idaho","Jim Risch","Risch","2008IDRisch","id-senate-class-ii-2008","Republican",371744,"0",1,"ID","ii","2919","S8ID00092","","",NA,NA,NA,0,0,0,1,0,1,0,1,0
2008,"Idaho","Kevin Volkmann","Volkmann","2008IDVolkmann","id-senate-class-ii-2008","",3,"0",0,"ID","ii",NA,"#N/A","no id","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2006,"Washington","Robin Adair","Adair","2006WAAdair","wa-senate-class-i-2006","Independent",16384,"0",0,"WA","i","126276","S6WA00289","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2006,"Hawaii","Daniel K. Akaka","Akaka","2006HIAkaka","hi-senate-class-i-2006","Democrat",210330,"1",1,"HI","i","53286","S0HI00084","","",NA,NA,NA,0,0,0,0,0,0,1,0,1
2006,"Utah","Pete Ashdown","Ashdown","2006UTAshdown","ut-senate-class-i-2006","Democrat",177459,"0",0,"UT","i","57539","S6UT00139","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2006,"Indiana","Jack H. Baldwin","Baldwin","2006INBaldwin","in-senate-class-i-2006","Write-in",294,"0",0,"IN","i","54207","S6IN00159","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2006,"New Mexico","Jeff Bingaman","Bingaman","2006NMBingaman","nm-senate-class-i-2006","Democrat",394365,"1",1,"NM","i","53326","S2NM00021","","",NA,NA,NA,0,0,0,0,1,0,0,0,1
2006,"Michigan","Mike Bouchard","Bouchard","2006MIBouchard","mi-senate-class-i-2006","Republican",1559597,"0",0,"MI","i","8716","S6MI00335","","",NA,NA,NA,1,1,0,1,0,0,0,0,0
2006,"Utah","Scott N. Bradley","Bradley","2006UTBradley","ut-senate-class-i-2006","Constitution",21526,"0",0,"UT","i","57540","S6UT00188","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2006,"New Jersey","Daryl Mikell Brooks","Brooks","2006NJBrooks","nj-senate-class-i-2006","Poor People's Campaign",5138,"0",0,"NJ","i","43323","S6NJ00313","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2006,"Ohio","Sherrod Brown","Brown","2006OHBrown","oh-senate-class-i-2006","Democrat",2257369,"0",1,"OH","i","27018","S6OH00163","","",NA,NA,NA,0,1,0,0,1,0,1,0,0
2006,"Montana","Conrad Burns","Burns","2006MTBurns","mt-senate-class-i-2006","Republican",196283,"1",0,"MT","i","53316","S8MT00119","","",NA,NA,NA,0,0,0,0,0,0,0,0,1
2006,"West Virginia","Robert C. Byrd","Byrd","2006WVByrd","wv-senate-class-i-2006","Democrat",296276,"1",1,"WV","i","53359","S6WV00014","","",NA,NA,NA,0,1,0,1,0,0,1,0,1
2006,"New York","Roger Calero","Calero","2006NYCalero","ny-senate-class-i-2006","Socialist Workers",6967,"0",0,"NY","i","69450","S6NY00367","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2006,"Washington","Maria Cantwell","Cantwell","2006WACantwell","wa-senate-class-i-2006","Democrat",1184659,"1",1,"WA","i","27122","S8WA00194","","",NA,NA,NA,0,1,0,0,0,0,1,0,1
2006,"Maryland","Benjamin L. Cardin","Cardin","2006MDCardin","md-senate-class-i-2006","Democrat",965477,"0",1,"MD","i","26888","S6MD03177","","",NA,NA,NA,0,1,0,0,0,0,1,0,0
2006,"Delaware","Thomas R. Carper","Carper","2006DECarper","de-senate-class-i-2006","Democrat",170567,"1",1,"DE","i","22421","S8DE00079","","",NA,NA,NA,0,0,0,0,0,0,1,1,1
2006,"New Jersey","J. M. Carter","Carter","2006NJCarter","nj-senate-class-i-2006","God We Trust",7918,"0",0,"NJ","i","43287","S8NJ00145","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2006,"Nevada","Jack Carter","Carter","2006NVCarter","nv-senate-class-i-2006","Democrat",238796,"0",0,"NV","i","68323","S6NV00150","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2006,"Pennsylvania","Robert Casey, Jr.","Casey","2006PACasey","pa-senate-class-i-2006","Democrat",2392984,"0",1,"PA","i","2541","S6PA00217","","",NA,NA,NA,0,0,0,0,1,0,0,0,0
2006,"Minnesota","Michael James Cavlan","Cavlan","2006MNCavlan","mn-senate-class-i-2006","Green",10714,"0",0,"MN","i","38548","S6MN00408","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
2006,"Rhode Island","Lincoln Chafee","Chafee","2006RIChafee","ri-senate-class-i-2006","Republican",179001,"1",0,"RI","i","2569","S8RI00102","","",NA,NA,NA,1,0,1,0,0,0,0,0,1
2006,"Massachusetts","Kenneth G. Chase","Chase","2006MAChase","ma-senate-class-i-2006","Republican",661532,"0",0,"MA","i","36055","S6MA00221","","",NA,NA,NA,0,0,0,0,0,0,0,0,0
